Prefix,Name,Price
E,"ESMERON 50 MG / 5 ML,  Solution Injectable IV",732
E,"ESOMYK 150 MG, Gélule",13.4
E,"ESOMYK 150 MG, Gélule",46.7
E,"ESOMYK 150 MG, Gélule",82.2
E,"ESOPRA 40 MG, Poudre pour solution injectable ou pour perfusion",43.9
E,"ESTRACYT 140 MG, Gélule",1471
E,"ESTROFEM 2 MG, Comprimé pelliculé sous distributeur journalier",56.2
E,"ETOPOSIDE MYLAN 20 MG / ML, Solution pour perfusion",1465
E,"EUCALYPTINE LE BRUN , Sirop",19.2
E,"EUCARBON, Comprimé",32
E,"EUCARBON, Comprimé",91
E,"EULEXINE 250 MG, Comprimé (Retiré du marché)",283
E,"EUMOXOL 0.3 %, Solution buvable",32.6
E,"EUMOXOL 0.3 %, Solution buvable",18
E,"EUPHON ADULTE, Sirop",21
E,"EUPHYTOSE, Comprimé enrobé (Retiré du marché)",25.8
E,"EUVAX B 10 µG / 0.5 ML, Suspension injectable [V]",52.3
E,"EUVAX B 20 µG / 1 ML, Suspension injectable [V]",109.3
E,"EUZOL 20 MG, Gelule",46
E,"EUZOL 20 MG, Gelule",82.1
E,"EUZOL 20 MG, Gelule",144.5
E,"EUZOL 40 MG, Gelule",68.7
E,"EUZOL 40 MG, Gelule",122.8
E,"EUZOL 40 MG, Gélule",216
E,"EVITOP 30 MG, Comprimé pelliculé",114.6
E,"EVITOP 30 MG, Comprimé pelliculé",223
E,"EVITOP 30 MG, Comprimé pelliculé",44.4
E,"EVITOP 60 MG, Comprimé pelliculé",114.6
E,"EVITOP 60 MG, Comprimé pelliculé",223
E,"EVITOP 60 MG, Comprimé pelliculé",44.4
E,"EVOX 500 MG, Comprimé pelliculé",75.1
E,"EVOX 500 MG, Comprimé pelliculé",100.1
E,"EVOX 500 MG, Comprimé pelliculé",135
E,"EXACYL 0.5 G / 5 ML, Solution injectable",44.4
E,"EXACYL 250 MG, Comprimé pelliculé",28.3
E,"EXACYL 500 MG, Comprimé pelliculé",53.2
E,"EXELON PATCH 10 MG, Dispositif transdermique",915
E,"EXELON PATCH 15 MG, Dispositif transdermique",942
E,"EXELON PATCH 5 MG, Dispositif transdermique",867
E,"EXEMESTANE NORMON 25 MG, Comprimé pelliculé",518
E,"EXEMESTANE ZENITH 25 MG, Comprimé pelliculé",518
E,"EXFORGE 10 MG / 160 MG, Comprimé pelliculé",190.6
E,"EXFORGE 10 MG / 160 MG, Comprimé pelliculé",190.6
E,"EXFORGE 5 MG / 160 MG, Comprimé pelliculé",190.6
E,"EXFORGE 5 MG / 160 MG, Comprimé pelliculé",224
E,"EXFORGE 5 MG / 80 MG, Comprimé pelliculé",156.2
E,"EXFORGE 5 MG / 80 MG, Comprimé pelliculé",195
E,"EXFORGE HCT 10 MG / 160 MG / 12.5 MG, Comprimé",310
E,"EXFORGE HCT 10 MG / 160 MG / 25 MG, Comprimé",310
E,"EXFORGE HCT 5 MG / 160 MG / 12.5 MG, Comprimé",286
E,"EXFORGE HCT 5 MG / 160 MG / 25 MG, Comprimé",286
E,"EXIDEP 10 MG, Comprimé enrobé [P]",51.3
E,"EXIDEP 10 MG, Comprimé enrobé [P]",90.2
E,"EXIDEP 10 MG, Comprimé enrobé [P]",132.3
E,"EXIDEP 20 MG, Comprimé enrobé [P]",131
E,"EXIDEP 20 MG, Comprimé enrobé [P]",192.1
E,"EXIDEP 20 MG, Comprimé enrobé [P]",74.4
E,"EXIDEP 5 MG, Comprimé enrobé [P]",31
E,"EXIDEP 5 MG, Comprimé enrobé [P]",54.6
E,"EXIDEP 5 MG, Comprimé enrobé [P]",80
E,"EXJADE 125 MG, Comprimé dispersible",1661
E,"EXJADE 250 MG, Comprimé dispersible",2851
E,"EXJADE 500 MG, Comprimé dispersible",4812
E,"EXOCINE 0.3 %, Collyre",40.4
E,"EXODERIL 1 %, Crème",39.6
E,"EXODERIL 1 %, Solution pour usage externe",32.9
E,"EXOMUC, Granulés en sachet",39.9
E,"EXTENCILLINE 1.2 MUI , Solution injectable (Retiré du marché)",12.3
E,"EXTRAMAG TRIPLE ACTION, Comprimé tricouches",95
E,"EYLEA 40 MG / ML, Solution injectable",9035
E,"EZETROL 10 MG, Comprimé",375
E,"EZIUM 20 MG, Gélule gastro-résistante",82.1
E,"EZIUM 20 MG, Gélule gastro-résistante",144.5
E,"EZIUM 20 MG, Gélule gastro-résistante",46
E,"EZIUM 40 MG, Gélule gastro-résistante",119.2
E,"EZIUM 40 MG, Gélule gastro-résistante",209
E,"EZIUM 40 MG, Gélule gastro-résistante",67.7
F,"FABRAZYME 35 MG, Poudre pour solution à diluer pour perfusion",35486
F,"FACTANE 100 UI / ML, Poudre et solvant  pour solution injectable",5550
F,"FACTANE 100 UI / ML, Poudre et solvant pour solution injectable",2906
F,"FACTEUR IX DE COAGULATION HUMAIN-CNTS 500 UI/ 10 ML, Poudre et solvant pour solution injectable à 50 UI / ML",1483
F,FACTEUR VIII DE COAGULATION HUMAIN-CNTS 100 UI / ML,1741
F,"FACTIVE 320 MG, Comprimé pelliculé",213
F,"FACTIVE 320 MG, Comprimé pelliculé",282
F,"FADOF 10 MG, Comprimé orodispersible [P]",359
F,"FADOF 15 MG, Comprimé orodispersible [P]",410
F,"FAMPYRA 10 MG, Comprimé pelliculé à libération prolongée",2234
F,"FARMODOXI 100 MG, Comprimé",23.4
F,"FARMODOXI 200 MG, Comprimé",39.8
F,"FARMORUBICINE 10 MG / 5 ML, Poudre pour perfusion",110.1
F,"FARMORUBICINE 50 MG / 25 ML, Poudre pour perfusion",495
F,"FASIGYNE 500 MG, Comprimé enrobé",25.4
F,"FASIGYNE 500 MG, Comprimé enrobé",66.3
F,"FASLODEX, Solution injectable",5125
F,"FASTURTEC 1.5 MG / ML, Poudre pour préparation injectable",1690
F,"FAZOL 2 %, Crème",24.4
F,"FAZOL 300 MG, Ovule",46.3
F,"FBOOST, Gélule végétale",267.5
F,"FEBRATE 160 MG, Gélule",113.4
F,"FEBREX , Granulé pour suspension buvable en sachet",21
F,"FEBREX , Poudre en sachet adulte sans sucre",20
F,"FEBREX , Poudre en sachet enfant",19
F,"FELDENE 0.5 %, Gel",36
F,"FELDENE 0.5 %, Gel",73.4
F,"FELDENE 20 MG, Comprimé dispersible",22.5
F,"FELDENE 20 MG, Comprimé dispersible",41.7
F,"FELDENE 20 MG, Gélule",59.8
F,"FELDENE 20 MG, Injectable IM",23.3
F,"FELDENE 20 MG, Injectable IM",59.2
F,"FELDENE 20 MG, Suppositoire",56.9
F,"FELDENE FAST 20 MG, Comprimé",78.9
F,"FEMARA 2.5 MG, Comprimé pelliculé",1021
F,"FEMIFER, Gelule",75
F,"FEMILYANE, Hygiène intime",58.1
F,"FENAC 1 %, Gel dermique",40.3
F,"FENAC PROMOPHARM 100 MG, Suppositoire",30.1
F,"FENAC PROMOPHARM 25 MG, Comprimé",26
F,"FENAC PROMPHARM 50 MG, Comprimé",44.1
F,"FENOGAL 200 MG , Gélule",99.5
F,"FENOSUP LIDOSE 160 MG, Gélule",113.4
F,"FENTANYL JANSSEN 100 µG / 2 ML, Solution injectable en ampoule [P] [SS]",35.7
F,"FENTANYL JANSSEN 500 µG / 10 ML, Solution injectable en ampoule [P] [SS]",289
F,"FENTANYL MYLAN 100 µG / 2 ML, Solution injectable [P] [SS]",60.7
F,"FENTANYL MYLAN 500 µG / 10 ML, Solution injectable [P] [SS]",289
F,"FER SP 20 MG / ML, Solution pour perfusion",244
F,"FER UCB 50 MG, Solution buvable (Retiré du marché)",32.2
F,"FERINJECT 50 MG / ML, Solution pour injection / perfusion",1371
F,"FERIVINE 20 MG / ML, Solution injectable ampoule",61.2
F,"FERIVINE 20 MG / ML, Solution injectable ampoule",244
F,"FERLIPO, Gelule",125.5
F,"FERMED 100 MG / 5ML, Solution injectable pour perfusion",244
F,"FEROPHINE, sirop",108
F,"FEROZEN, Comprimé",56
F,"FERPLEX 40 MG, Solution buvable",60
F,"FERRIPROX 500 MG, Comprimé pelliculé sécable",2384
F,"FIBROCARD LP 180 MG, Gélule",100
F,"FIBROCARD LP 240 MG, Gélule",81
F,"FINASTERIDE GT 5 MG, Comprimé pelliculé",190
F,"FITOFER B9, Comprimé",79.8
F,"FITOFER B9, Sirop",89
F,"FITOLAT, Comprimé",79.9
F,"FITOPOLIS ADULTE, SOLUTION BUVABLE",79.5
F,"FITOPOLIS, Solution buvable enfants",79.5
F,"FIXAMAG, Gélule",99
F,"FLAGYL 250 MG, Comprimé",25.1
F,"FLAGYL 4 %, Sirop",32.9
F,"FLAGYL 500 MG / 100 ML, Solution injectable",644
F,"FLAGYL 500 MG, Comprimé",49.8
F,"FLAGYL 500 MG, Ovule",36.3
F,FLAMADERM EMULSION,79
F,"FLAMIX 15 MG, Comprimé",60.9
F,"FLAMIX 7.5 MG, Comprimé",36.2
F,"FLAMMAZINE 0.01 , Crème",66.8
F,"FLECAINIDE SYNTHEMEDIC 100 MG, Comprimé sécable",70.5
F,"FLEX-TONIC, Comprimé",183
F,FLEXANAT®SPRAY HERBAL,99
F,FLEXANAT®SPRAY NITRON,49
F,"FLEXEN 100 MG, Suppositoire",31.8
F,"FLEXOFYTOL ARTICULATION, Capsule",210
F,"FLIXONASE 50 µg, Suspension pour instillation nasale",69.2
F,"FLIXOTIDE AÉROSOL 125 µg, Suspension pour inhalation en flacon pressurisé",125
F,"FLIXOTIDE AÉROSOL 250 µg, Suspension pour inhalation en flacon pressurisé",150
F,"FLOCIP 250 MG, Comprimé pelliculé",45.8
F,"FLOCIP 500 MG, Comprimé pelliculé",74.3
F,"FLONOX 250 MG, Comprimé pelliculé",40.4
F,"FLONOX 500MG, Comprimé pelliculé",72.7
F,"FLOTEC 125 µg, Suspension pour inhalation buccale",130
F,"FLOTRAL 10 MG, Comprimé",57.2
F,"FLOTRAL LP 10 MG, Comprimé à liberation prolongée",147.8
F,"FLOWAIR 10 MG, Comprimé pelliculé",210
F,"FLOWAIR 4 MG, Comprimé à croquer",196.4
F,"FLOWAIR 5 MG, Comprimé à croquer",206
F,"FLOXAM 1 G, Poudre pour préparation Injectable",23.1
F,"FLOXAM 1 G, Poudre pour préparation injectable",Alcool
F,"FLOXAM 250 MG / 5 ML, Poudre pour suspension orale",41.5
F,"FLOXAM 250 MG / 5 ML, Poudre pour suspension orale",68.4
F,"FLOXAM 500 MG, Gélule",85.8
F,"FLOXAM 500 MG, Gélule",116.4
F,"FLOXAM 500 MG, Poudre pour préparation injectable",Alcool
F,"FLOXAPEN 1 G, Injectable (Retiré du marché)",25
F,"FLOXEDOL 3 MG / ML, Collyre",37.1
F,"FLOXIMAT 200 MG, Comprimé enrobé",55.3
F,"FLOXIMAT 200 MG, Comprimé enrobé",90.1
F,"FLOXYFRAL 100 MG, Comprimé pelliculé [P]",95.3
F,"FLUARIX, Vaccin (Retiré du marché) [V]",75
F,"FLUCAZOL GENPHARMA 150 MG, Gélule",32.7
F,"FLUCAZOL GENPHARMA 150 MG, Gélule",46.7
F,"FLUCAZOL GENPHARMA 150 MG, Gélule",17.3
F,"FLUCAZOL GENPHARMA 50 MG, Gélule",72.9
F,"FLUCON 0.1 %, Collyre",22.6
F,"FLUCONAZOLE GT 150 MG, Gélules",34
F,"FLUCONAZOLE GT 2 MG / ML, Solution pour perfusion",133.6
F,"FLUCONAZOLE GT 200 MG, Gélules",239
F,"FLUCONAZOLE WIN 150 MG, Gélule",60.4
F,"FLUCONAZOLE WIN 150 MG, Gélule",89.2
F,"FLUCTINE GENPHARMA 20 MG, Gélule [P]",50
F,"FLUDARA 10 MG, Comprimé pelliculé",4940
F,"FLUDARA 10 MG, Comprimé pelliculé (Retiré du marché)",3606
F,"FLUDEX 1.5 MG, Comprimé pelliculés à libération prolongée",68.9
F,"FLUIBRON 0.3 %, Sirop",30
F,"FLUIBRON 30 MG, Sachet adultes (Retiré du marché)",82
F,"FLUIMUCIL 200 MG, Sachet",51.35
F,"FLUNOMID COOPER 20 MG, Comprimé pelliculé (AMM Suspendue)",360
F,"FLUOMIZIN, Comprimé vaginal",96.4
F,"FLUOROSCEINE 10 % FAURE, Solution injectable IV en ampoule de 5 ml",295
F,"FLUOSEPT 2.2 %, Solution pour usage externe",15
F,"FLUOXET 20 MG , Gélule [P]",180
F,"FLUOXET 20 MG, Gélule [P]",297
F,"FLUOXET 20 MG, Gélule [P]",71.4
F,"FLUOXET 20 MG, Gélule [P]",135
F,"FLUPEN 250 MG / 5 ML, Poudre pour suspension orale",45
F,"FLUPEN 250 MG / 5 ML, Poudre pour suspension orale",34
F,"FLUPEN 500 MG, Gélule",67
F,"FLUPEN 500 MG, Gélule",35
F,"FLUPHENAZINE DECANOATE PHARMA5 25 MG / ML, Solution injectable [P]",53.6
F,"FLUSTAPH 125 MG / 5 ML, Poudre pour suspension buvable",23.4
F,"FLUSTAPH 250 MG, Poudre pour suspension buvable",48
F,"FLUSTAPH 500 MG, Gélule",39.8
F,"FLUSTAPH 500 MG, Gélule",72.4
F,"FLUZOFT 20 MG, Gélule [P]",150
F,"FLUZOFT 20 MG, Gélule [P]",83
F,"FOLIFER, Gélule",50
F,"FOLINATE DE CALCIUM AGUETTANT 100 MG, Lyophilisat injectable",107.5
F,"FOLINATE DE CALCIUM AGUETTANT 50 MG, Lyophilisat injectable",677
F,"FOLINATE DE CALCIUM AGUETTANT 50 MG, Lyophilisat injectable",368
F,"FONDERMA 0.5 %, Emulsion",14.2
F,"FONDERMA 1 %, Solution",15.55
F,"FONGICAN 150 MG, Gélule",20.4
F,"FONGICAN 150 MG, Gélule",47.7
F,"FONGICAN 150 MG, Gélule",63.5
F,"FONGICAN 150 MG, Gélule",105.6
F,"FORACORT  INHALATEUR 400 µg / 6 µg, Suspension pour inhalation",225
F,"FORACORT INHALATEUR 200 µg / 6 µg, Suspension pour inhalation",189.5
F,"FORADIL 12 µg, Gélule pour inhalation",172.2
F,"FORLAX 10 G, Poudre pour solution buvable en sachet",73.5
F,"FORMOTEROL SMB 12 µg, Poudre pour inhalation",197.9
F,"FORTIA, Comprimé effervescent sans sucre goût orange",75
F,"FORTIZEN, Gélule",89
F,"FORTMAG 300 MG, Comprimé effervescent sans sucre",86
F,"FORTRANS, Poudre pour solution buvable en sachets",142.2
F,"FORTUM 1 G, Injectable",113.5
F,"FORTUM 500 MG, Injectable",73.5
F,"FORTZAAR 100 MG / 12.5 MG, Comprimé pelliculé",140.2
F,"FORTZAAR 100 MG / 25 MG, Comprimé pelliculé",234
F,"FORXIGA 10 MG, Comprimé pelliculé",419
F,"FOSAMAX 70 MG, Comprimé pelliculé",245
F,"FOSAVANCE 70 MG / 5600 UI, Comprimé",193.6
F,"FOSEAL 800 MG, Comprimé pelliculé",865
F,"FOSTER 100 µg / 6 µg, Poudre pour inhalation",387
F,"FOSTER 100 µg / 6 µg, Solution pour inhalation",291
F,"FPUR, Solution buvable",120
F,"FRAKIDEX 0.1 %, Pommade ophtalmique",20.8
F,"FRAKIDEX 0.1%, Collyre",24.6
F,"FRANCE LAIT 1ER AGE, Lait",69.5
F,"FRANCE LAIT 2EME AGE, Lait",69.5
F,"FRANCE LAIT 3EME AGE, Lait",69.5
F,"FRANCE LAIT AR 1ER AGE, Lait",79
F,"FRANCE LAIT AR 2EME AGE, Lait",79
F,"FRANCE LAIT LF , Lait sans lactose",69.5
F,"FRANCE LAIT PRE, Lait",82.5
F,"FUCIDINE 2 %, Crème",39.7
F,"FUCIDINE 2 %, Pommade",39.7
F,"FUCIDINE 250 MG, Comprimé pelliculé",134.5
F,"FUCIDINE ENFANT 250 MG / 5 ML, Suspension buvable",225
F,"FUCITHALMIC 1 %, Gel ophtalmique",37.2
F,"FUMAFER, Comprimé pelliculé",25.1
F,"FUNGILYSE 1 %, Crème dermique",16.3
F,"FUNGILYSE 1 %, Crème dermique",30.5
F,"FUNGILYSE 100 MG, Ovule",26.4
F,"FUNGILYSE 150 MG, Ovule",42
F,"FURILAN 20 MG, Soluté injectable",19.6
F,"FURILAN 40 MG, Comprimé",20
G,"GABAMOX 300 MG, Gélule [P]",116.7
G,"GABAMOX 400 MG, Gélule [P]",166
G,"GABLINE 150 MG, Gélules [P]",339
G,"GABLINE 25 MG, Gélules [P]",132.9
G,"GABLINE 300 MG, Gélules [P]",480
G,"GABLINE 75 MG, Gélules [P]",255
G,"GADOVIST 1.0 MMOL / ML, Solution injectable",591
G,"GADOVIST 1.0 MMOL / ML, Solution injectable",999
G,"GALVUS 50 MG, Comprimé",390
G,"GALVUS MET 50 MG / 1000 MG, Comprimé",390
G,"GALVUS MET 50 MG / 850 MG, Comprimé",390
G,"GAMMANORM 165 MG / ML, Solution injectable",1134
G,"GANFORT 0.3 MG / ML + 5 MG / ML, Collyre en solution",227
G,"GAPHINE 150 MG, Gélule [P]",280
G,"GAPHINE 25 MG, Gélule [P]",160
G,"GAPHINE 75 MG, Gélule [P]",200
G,"GAPREX 150 MG, Gellule [P]",289
G,"GAPREX 150 MG, Gélule [P]",289
G,"GAPREX 25 MG, Gélule [P]",109
G,"GAPREX 25 MG, Gélule [P]",109.2
G,"GAPREX 75 MG, Gélule [P]",204
G,"GARDASIL 0.5 ML, Suspension injectable [V]",744
G,"GARDENAL 10 MG, Comprimé [P] [TAB IV-CV]",38.5
G,"GARDENAL 40 MG / 2 ML, Lyophilisat pour usage parentéral [P] [TAB IV-CV]",82.7
G,"GARDENAL 50 MG, Comprimé [P] [TAB IV-CV]",12.1
G,"GASTROGEL, Comprimé",15.3
G,"GASTROGEL, Suspension buvable",20.4
G,"GASTROGRAFINE 370 MG / ML, Solution buvable ou rectale",150.7
G,"GAVISCON 250 MG, Comprimé",43
G,"GAVISCON ADVANCE 500 MG / 100 MG, Suspension buvable en sachet (Retiré du marché)",98.9
G,"GAVISCON ADVANCE, Suspension buvable  goût anis",48.4
G,"GAVISCON ADVANCE, Suspension buvable goût menthe",48.4
G,"GAVISCON, Suspension buvable (Retiré du marché)",34.2
G,"GAZYVA 1000 MG / 40 ML, Solution à diluer pour perfusion",25900
G,"GEL LARMES 0.3 G, Gel ophtalmique",41
G,"GELAFUNDIN 0.04, Solution pour perfusion IV",569
G,"GELIFEN, Gel vaginal",100
G,"GELUPRANE 500 MG, Gélule",16.6
G,"GEMCITABINE COOPER 1000 MG, Poudre pour solution inj IV",971
G,"GEMRESEC 1000 MG, Poudre pour solution pour perfusion",970
G,"GEMRESEC 200 MG, Poudre pour solution pour perfusion",257
G,"GEMZAR 1 G, Lyophilisat pour usage parenteral",1200
G,"GEMZAR 200 MG, Lyophilisat pour usage parenteral",369
G,"GENESTIN FORTE, Comprimé",149.9
G,"GENESTIN SPM, Comprimé",99.5
G,"GENFLU 75 MG, Gélule",200
G,"GENHEVAC B, Suspension injectable (Retiré du marché) [V]",148.4
G,"GENOTROPIN 16 UI, Poudre pour usage parentéral SC en stylo",1132
G,"GENPRESS 1.25 MG, Comprimé",40
G,"GENPRESS 2.5 MG, Comprimé",50
G,"GENPRESS 5 MG, Comprimé",63
G,"GENSTAT 10 MG, Comprimé enrobé",55.2
G,"GENSTAT 10 MG, Comprimé enrobé",31.4
G,"GENSTAT 20 MG, Comprimé enrobé",57.9
G,"GENSTAT 20 MG, Comprimé enrobé",101.8
G,"GENSTAT 40 MG, Comprimé enrobé",148.9
G,"GENSTAT 40 MG, Comprimé enrobé",84.6
G,"GENTAGAM 10 MG, Solution Injectable (Retiré du marché)",6.1
G,"GENTAGAM 120 MG, Solution Injectable (Retiré du marché)",71.9
G,"GENTAMICINE-POS 5 MG / ML, Collyre",26.3
G,"GENTAMYCINE LLORENTE 120 MG, Solution injectable",21.5
G,"GENTAMYCINE LLORENTE 120 MG, Solution injectable",104.6
G,"GENTAMYCINE LLORENTE 40 MG, Solution injectable",11.4
G,"GENTAMYCINE LLORENTE 80 MG, Solution injectable",16.9
G,"GENTAMYCINE LLORENTE 80 MG, Solution injectable",81.4
G,"GENTOSYL 160 MG, Soluté injectable en ampoule de 2 ml",27
G,"GENTOSYL 160 MG, Soluté injectable en ampoule de 2 ml",123.5
G,"GENTOSYL 20 MG, Soluté injectable en ampoule de 2 ml",8.8
G,"GENTOSYL 40 MG, Soluté injectable en ampoule de 2 ml",12
G,"GENTOSYL 80 MG, Soluté injectable ampoule de 2 ml",16.9
G,"GENTOSYL 80 MG, Soluté injectable en ampoule de 2 ml",94.5
G,"GEPRID 1 MG, Comprimé",26.9
G,"GEPRID 1 MG, Comprimé ( retiré du marché )",79
G,"GEPRID 1 MG, Comprimé (retiré du marché)",79.2
G,"GEPRID 2 MG, Comprimé",40
G,"GEPRID 3 MG, Comprimé ( Retiré du marché )",175.8
G,GEPRID 4 MG Comprimé ( Retiré du marché ),156.7
G,"GEPRID 4 MG, Comprimé",68.8
G,"GESTARELLE G, Capsule",50
G,"GESTEL 200 MG, Capsule molle orale ou vaginale",61.7
G,"GILENYA 0.5 MG, Gélule",15588
G,"GINSAFORCE, Gelule",126.5
G,"GIOTRIF 20 MG, Comprimé pelliculé",19047
G,"GIOTRIF 30 MG, Comprimé pelliculé",19047
G,"GIOTRIF 40 MG, Comprimé pelliculé",19047
G,"GIROFLOX 250 MG, Comprimé pelliculé",72.4
G,"GIROFLOX 250 MG, Comprimé pelliculé",41.1
G,"GIROFLOX 500 MG, Comprimé pelliculé",119.6
G,"GLEMA 1 MG, Comprimé",20
G,"GLEMA 2 MG, Comprimé",40
G,"GLEMA 3 MG, Comprimé",60
G,"GLEMA 4 MG, Comprimé",68.8
G,"GLIMEPIRIDE WIN 4 MG, Comprimé",68.8
G,"GLIMIRYL 2 MG, Comprimé",40
G,"GLIMIRYL 3 MG, Comprimé",60
G,"GLIMIRYL 4 MG, Comprimé",68.8
G,"GLIPHARM 5 MG, Comprimé",33.3
G,"GLIPHARM 5 MG, Comprimé",46.7
G,"GLIPHARM 5 MG, Comprimé sécable",17.1
G,"GLIVEC 100 MG, Comprimé pelliculé",11940
G,"GLIVEC 100 MG, Gélule",20399
G,"GLIVEC 400 MG, Comprimé pelliculé",16218
G,"GLOMERID LP 1.5 MG, Comprimé",29.3
G,"GLOMERID LP 1.5 MG, Comprimé",52.3
G,"GLOMERID LP 1.5 MG, Comprimé",77.1
G,"GLUCAGEN HYPOKIT 1 MG, Poudre pour préparation injectable S/C/I/M ,",269
G,"GLUCONATE DE CALCIUM 10 % PROAMP, Soluté injectable",291
G,"GLUCOPHAGE 1000 MG, Comprimé pelliculé",28
G,"GLUCOPHAGE 500 MG, Comprimé pelliculé",20.8
G,"GLUCOPHAGE 850 MG, Comprimé pelliculé",23.9
G,"GLUCOPHAGE 850 MG, Comprimé pelliculé",45.2
G,"GLUCOR 100 MG, Comprimé",85.3
G,"GLUCOR 50 MG, Comprimé",49.7
G,"GLUCOSE 5 % GÉNÉRATION SANTÉ, Soluté injectable",15.6
G,"GLUCOSE 5 % GÉNÉRATION SANTÉ, Soluté injectable",22.5
G,"GLUCOSE 5 % GÉNÉRATION SANTÉ, Soluté injectable",28.2
G,"GLUCOSE HYPERTONIQUE 10 %, Solution injectable",192.9
G,"GLUCOSE HYPERTONIQUE 30 %, Solution injectable",255
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",157.9
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",232.9
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",16.6
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",33.9
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",21.1
G,"GLUCOSE ISOTONIQUE 5 %, Solution injectable",22.5
G,"GLUCOSE SOTHEMA 0.05, Solution pour perfusion",19.3
G,"GLUCOSE SOTHEMA 10 %, Solution pour perfusion",20.1
G,"GLUCOSE SOTHEMA 5 %, Solution pour perfusion",21
G,"GLUCOVANCE 1000 MG / 5 MG, Comprimé pelliculé",82
G,"GLUCOVANCE 500 MG / 2.5MG, Comprimé pelliculé",42
G,"GLUCOVANCE 500 MG / 5 MG, Comprimé pelliculé",47.4
G,"GLURENOR 30 MG, Comprimé",69
G,"GLUSCAN 600 MBq, Injectable",19919
G,"GLYAZID 80 MG, Comprimé",29.7
G,"GLYAZID 80 MG, Comprimé",83.4
G,"GLYCAN 500 MG, Comprimé",19.5
G,"GLYCAN RETARD 850 MG, Comprimé enrobé",21.4
G,"GLYCAN RETARD 850 MG, Comprimé enrobé",38.1
G,"GLYCEMAT 80 MG, Comprimé",26.7
G,"GLYCEMAT 80 MG, Comprimé",75
G,"GLYNORM 0.5 MG, Comprimé",49.4
G,"GLYNORM 0.5 MG, Comprimé",141.5
G,"GLYNORM 1 MG, Comprimé",51.7
G,"GLYNORM 1 MG, Comprimé",148.1
G,"GLYNORM 2 MG, Comprimé",153.4
G,"GLYNORM 2 MG, Comprimé",56.8
G,"GLYSET 1 MG, Comprimé",20
G,"GLYSET 2 MG, Comprimé",40
G,"GLYSET 3 MG, Comprimé",60
G,"GLYSET 4 MG, Comprimé",68.8
G,"GONAL-F 300 UI / 0.5 ML, Stylo",996
G,"GONAL-F 450 UI / 0.75 ML, Solution injectable en stylo",1343
G,"GONAL-F 450 UI, Poudre pour solution injectable",1343
G,"GONAL-F 75 UI, Lyophilisat",266
G,"GONAL-F 900 UI / 1.5 ML, Solution injectable en stylo",2487
G,"GRACIAL, Comprimé",61.2
G,"GRANOCYTE 34 MUI (33,6 UI/ml), Poudre Lyophilisatilisée et solvant",3199
G,"GRISEO 125 MG, Comprimé",23.2
G,"GRISEO 250 MG, Comprimé",37.5
G,"GRISEO 5 %, Pommade dermique",10.7
G,"GRISEO 500 MG, Comprimé",37.1
G,"GRISEO SALICYLEE, Pommade dermique",12.6
G,"GRISEOPHARM 250 MG, Comprimé",32.9
G,"GRISEOPHARM 500 MG, Comprimé",34.5
G,"GUIGOZ 1ER AGE CONFORT, Lait",68
G,"GUIGOZ 2EME AGE CONFORT, Lait",68
G,"GYNO-DERMOFIX 300 MG, Ovule",40
G,"GYNO-PEVARYL 150 MG, Ovule",57
G,"GYNO-PEVARYL LP 150 MG, Ovule à libération prolongée",32.3
G,"GYNOFLOR, Comprimé vaginal",69.9
G,"GYNOSTEN APAISA, Solution de lavage externe",71
G,"GYNOSTEN SOIN, Solution pour lavage externe",77
G,"GYSELLE, Comprimé",46
H,"H-PARA 5 µG / ML, Solution injectable",151.3
H,"HALAVEN 0.44 MG / ML, Solution injectable",4088
H,"HALDOL FORT 2 MG / ML, Goutte buvable [P]",13.8
H,"HALOPERIDOL 1 MG, Comprimé [P]",18.3
H,"HALOPERIDOL 5 MG / ML, Solution injectable [P]",20.5
H,"HALOPERIDOL PHARMA5 2 MG / ML, Solution buvable [P]",13.2
H,"HALOTHANE COOPER 100 %, Liquide pour inhalation [P]",421
H,"HARVONI 90 MG / 400 MG, Comprimé pelliculés",5147
H,"HAVRIX NOURISSONS ET ENFANTS, Suspension injectable [V]",186.9
H,"HBOOST, Gélule végétale",267
H,"HEBERPROT-P 75 µg, Lyophilisat pour préparation injectable",8966
H,"HEC, Pommade",10.1
H,"HELICOCIN, Comprimé enrobé",122.4
H,"HEMAVIT FER, Capsule à libération prolongée",95
H,"HEMAX 10000 UI / 1 ML, Poudre lyophilisée pour solution injectable",1060
H,"HEMAX 2000 UI / 2 ML, Poudre lyophilisée pour solution injectable",250
H,"HEMAX 3000 UI / 2 ML, Poudre lyophilisée pour solution injectable",359
H,"HEMAX 4000 UI / 2 ML, Poudre lyophilisée pour solution injectable",467
H,"HEMI DAONIL 2.5 MG, Comprimé (Retiré du marché)",28.4
H,"HEMLIBRA 105 MG / 0.7 ML, Solution pour injection sous-cutanée",56531
H,"HEMLIBRA 150 MG / 1 ML, Solution pour injection sous-cutanée",80588
H,"HEMLIBRA 30 MG / ML, Solution pour injection sous-cutanée",16347
